image_id,sensor_id,cluster_label,cluster_primary_category,cluster_confidence,temp_top_category,temp_top_percentage,temp_second_category,temp_second_percentage,cluster_assigned_percentage_in_temp,cluster_assigned_score_in_temp,agreement
67da99ef3ac225e4711105c8,67da99ef3ac225e4711105c8,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,49.62701325900944,mechanical_non_combustion_particulate,16.723987482211257,49.62701325900944,-0.22762303863587907,True
67da99f03ac225e4711105ca,67da99f03ac225e4711105ca,2,fibrous_synthetic_materials,high,mixed_unknown,35.589228255846095,fibrous_synthetic_materials,21.371869138105716,21.371869138105716,0.9246231664645003,False
67da9a763ac225e4711105cf,67da9a763ac225e4711105cf,2,fibrous_synthetic_materials,high,mixed_unknown,27.414372864345538,biological,21.220924596180726,12.392891354472969,-0.6823481799724325,False
67da9b283ac225e4711105d1,67da9b283ac225e4711105d1,2,fibrous_synthetic_materials,high,mixed_unknown,28.83185135616897,biological,28.0503127374642,5.258671846754633,-1.1403368609292617,False
67da9bd33ac225e4711105d3,67da9bd33ac225e4711105d3,2,fibrous_synthetic_materials,high,biological,27.900780475533253,mixed_unknown,21.600077580261107,11.026283622399012,-0.14689080441704253,False
67dabb5f3ac225e4711105e6,67dabb5f3ac225e4711105e6,2,fibrous_synthetic_materials,high,biological,27.900780475533253,mixed_unknown,21.600077580261107,11.026283622399012,-0.14689080441704253,False
67dabb7f3ac225e4711105e8,67dabb7f3ac225e4711105e8,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,77.62274292509626,industrial,6.025690836587311,77.62274292509626,4.646793001622447,True
67dabbf53ac225e4711105ea,67dabbf53ac225e4711105ea,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,55.91025177081476,industrial,10.205437154463086,55.91025177081476,2.5392103630750613,True
67dbbfae3ac225e4711105f1,67dbbfae3ac225e4711105f1,2,fibrous_synthetic_materials,high,mechanical_non_combustion_particulate,38.2105641360964,fibrous_synthetic_materials,18.385959045269196,18.385959045269196,0.2665622540844865,False
67dbcac63ac225e4711105f3,67dbcac63ac225e4711105f3,2,fibrous_synthetic_materials,high,combustion_related,47.086426294494814,fibrous_synthetic_materials,18.144349125879152,18.144349125879152,-1.0028723250704628,False
67dbcb133ac225e4711105f5,67dbcb133ac225e4711105f5,2,fibrous_synthetic_materials,high,mechanical_non_combustion_particulate,33.05457798608046,fibrous_synthetic_materials,26.075829940936938,26.075829940936938,1.6016955028122337,False
